tweet_id,date,username,text,likes,retweets,replies,keyword,lang
2041492572196241459,Tue Apr 07 12:25:32 +0000 2026,SeparuhMunafik,@hlebroulette @agcrisbp @bunakimesport @maavcumabecanda Mhn mf.. emang nya dia bilang kalo dia pingin dia mati?🙏🏻🙏🏻 Aku tny aja lo ya🙏🏻🙏🏻,0,0,0,mati aja lo,in
2042603298440777842,Fri Apr 10 13:59:10 +0000 2026,ryotamhn,@kenhans03 @han_dycam Mati aja lo semua para koruptor taii,0,0,0,mati aja lo,in
2041646172755091535,Tue Apr 07 22:35:54 +0000 2026,thrawcy,"@untrivix ""mati aja lo semua ngentot""",0,0,0,mati aja lo,in
2043473081671602308,Sun Apr 12 23:35:23 +0000 2026,irsapertiwi8,Berani nyentuh harta de britto punya mantan gue @blasiusaxel gue injek sampe mati @hlloash18 panggilin aja princess lo yg item itu,0,0,0,mati aja lo,in
2042599549324399053,Fri Apr 10 13:44:16 +0000 2026,hollyweed421,mati aja lo jokkk,0,0,0,mati aja lo,in
2042445719068659771,Fri Apr 10 03:33:00 +0000 2026,RezaFahHsb01,@WagimanDeep212_ Dah jdi presiden dewan ham pbb eh TNI nya mati diem aja lo gay,0,0,0,mati aja lo,in
2042406648187404625,Fri Apr 10 00:57:45 +0000 2026,Adorbdae,Boomer bebal oon tolol begok mati aja lo,0,0,0,mati aja lo,in
2042922460283310593,Sat Apr 11 11:07:24 +0000 2026,millecrepeschoc,@yappingfess Mati aja lo nder,0,0,0,mati aja lo,in
2043253399609893157,Sun Apr 12 09:02:26 +0000 2026,_arnve,@satyaXBT TUKANG PARKIR KONTOLL MATI AJA ANJING GA GUNA HIDUP LO KONTOL,0,0,0,mati aja lo,in
2043123447333806216,Sun Apr 12 00:26:03 +0000 2026,vivanteur,Wkwkwkwk mati aja lo semua anjing. Jijik.,0,0,0,mati aja lo,in
2042561907086033104,Fri Apr 10 11:14:42 +0000 2026,yessmdrum,"‼️GUYS BANTU REPOST SCAMMER‼️

YA ALLAH DUIT GUE 
‼️ASIH KUNIASIH‼️
MATI AJA DEH LO ANJING YAA

GUYS PLISS BANTU TERORIN NOMER WANYA
085746109788‼️ https://t.co/YsFcdjN8ff",25,46,9,mati aja lo,in
2043154908669792268,Sun Apr 12 02:31:04 +0000 2026,aesarasea,jelek banyak tingkah bangsat. secakep apa sih lo anjg? mati aja bangsat gak guna,0,0,0,mati aja lo,in
2042019841452994653,Wed Apr 08 23:20:43 +0000 2026,DylanRafe,"@Rifky931868 @Zeefire02 Kui plenger, HOMO PEDOFIL, MATI AJA LO PEDOFIL, ORG TOLOL GAK BERMORAL",0,0,0,mati aja lo,in
2042949439548199032,Sat Apr 11 12:54:37 +0000 2026,FireGecko6,"Siksaan yang paling sakit itu bukan siksaan pas sekarat sih, tapi siksaan pas lo kudu nanggung beban bersalah dan rasa sakit hati seumur hidup kau.

Jangan mati dulu, siksaannya baru aja dimulai",0,0,0,mati aja lo,in
2044068629541781586,Tue Apr 14 15:01:52 +0000 2026,melibadasss,Mati aja lo semua pelaku ks,0,0,0,mati aja lo,in
2045164419915887089,Fri Apr 17 15:36:09 +0000 2026,moonphzse,bilang salah gak bilang dituduh selingkuh. mantap 👍🏻 lo tembak aja kepala gue biar mati sekalian gimana ☺️👍🏻,0,0,0,mati aja lo,
2043626319330856997,Mon Apr 13 09:44:17 +0000 2026,jilinseom,"lo juga perempuan loh?? gue jadi lo mending gue gampar kepala adek gue, gue maki-maki di depan banyak orang biar sekalian semua tau adik gue udah ngerendahin martabat perempuan. ini lo malah belain mati-matian?? adik lo mikirin perasaan perempuan (apalagi lo) aja nggak mbak",0,0,0,mati aja lo,in
2043926703362453511,Tue Apr 14 05:37:55 +0000 2026,dem0woman,mati aja dah lo semua,0,0,0,mati aja lo,in
2044776662617989517,Thu Apr 16 13:55:21 +0000 2026,LIEXIST_,@xpeacessea Mati aja sono lo anj,0,0,0,mati aja lo,in
2043547095349735787,Mon Apr 13 04:29:29 +0000 2026,igemwoooya_,Mati aja sana lo ngntt,0,0,0,mati aja lo,in
2044991749425340626,Fri Apr 17 04:10:01 +0000 2026,crumbulunu,@TopengWaktu @aychoukiee @neohistoria_id trus lo kira diri lo yg membangun peradaban itu tiba tiba spawn gitu muncul aja di muka bumi tanpa adanya perempuan (emak lu) yg udah bekerja keras berkorban hidup dan mati demi membesarkan lo yg disebut sebagai pembangun peradaban itu?,0,0,0,mati aja lo,in
2043575432168272242,Mon Apr 13 06:22:05 +0000 2026,hotchoco15208,"AWAS AJA KALO LO UDAH TUA NANTI, GA SUDI GW NGERAWAT LO...BODOAMAT DIBILANG GA BALES BUDI, GW JUGA GA PENGEN LAHIR YA ANJING, GW HIDUP KARENA EMG BELUM WAKTUNYA MATI AJA.",0,0,0,mati aja lo,in
2043833166935535779,Mon Apr 13 23:26:14 +0000 2026,SNcitamahesuari,@kontlo_lusemua @blueamericanox BUZZER PELAKU LO MATI AJA SEKALIAN BERISIK SEMOGA LO JUGA KENAK,0,0,0,mati aja lo,in
2043759773682999773,Mon Apr 13 18:34:35 +0000 2026,spicynfreak,@yan_nomercy @bwcldorf ANJING MATI AJA LO SETAN,0,0,0,mati aja lo,in
2043842893757210858,Tue Apr 14 00:04:53 +0000 2026,greneesage,"masalah sepele aja bohong gt si najis, lo mati ya kalo ga bohong? najis najis",0,0,0,mati aja lo,in
2043866628765766039,Tue Apr 14 01:39:12 +0000 2026,nalshaww,GIMANA HUKUM D INDO MAU KUAT KL PARA CALON PENDIRI HUKUMNYA AJA KELAKUKANYA GINI? NORMALISASI HUKUM PASUNG RAJAM KEBIRI BUAT SELURUH PELAKU KS DAN SIAPAPUN YG PERNAH TALK SHIT TTG PEREMPUAN MATI AJA LO SEMUA BIJI LO PECAH KONTOL LU BUNTUNG NAJIS BADJINGAN ROT IN HELL‼️‼️‼️,1,1,0,mati aja lo,in
2043876294824530124,Tue Apr 14 02:17:36 +0000 2026,seagull_kookoo,"Alasan kenapa hidup lo stress

1. LEMBAGA EKSEKUTIFNYA GK PUNYA OTAK
2. LEMBAGA LEGISLATIFNYA DIEM AJA
3. LEMBAGA YUDIKATIFNYA OTAK DAN NURANINYA MATI",0,0,0,mati aja lo,in
2043851913813541148,Tue Apr 14 00:40:43 +0000 2026,ichigomood,"BAPAK ANJING BENCI BANGET SAMA SEMUA BAPAK DI DUNIA INI YANG PEMIKIRAN TOLOLNYA TOLOL BANGET KAYAK GINI, MATI AJA DEH LU PEROKOK ANJING, LO NGEBUNUH KELUARGA LO SENDIRI MENDING LO AJA YG MATI DASAR PEROKOK ANJING",0,0,0,mati aja lo,in
2044764657202938303,Thu Apr 16 13:07:38 +0000 2026,abeyimochi,"""Perempuan sialan. Mati aja sono ikut mama lo.""",0,0,0,mati aja lo,in
2043760171667845207,Mon Apr 13 18:36:10 +0000 2026,sotoayann,Jijik bgt denger perkataan maaf mereka semuanya template abis bener2 jijik bgt dan drtd gw nonstop cowo2 di sekitar gw 80% bisa jadi pernah ngomongin soal cewe atau bahkan gw di chat??? Babiiiiiiiii mati aja lo semua,0,0,0,mati aja lo,in
2043850138880540774,Tue Apr 14 00:33:40 +0000 2026,suofh,Mati aja lo semua yang mendukung pelaku ks.,0,0,0,mati aja lo,in
2043765680798085422,Mon Apr 13 18:58:04 +0000 2026,soybeantj,bloon bgt najiss mati aja dah lo babi,0,0,0,mati aja lo,in
2044066249253273774,Tue Apr 14 14:52:25 +0000 2026,rmynce,"@nelavirdiasr Engga lahh, khusus buat mantan ""mati aja lo!"" 😁",0,0,0,mati aja lo,in
2046913208079073423,Wed Apr 22 11:25:13 +0000 2026,cursskkied,w paling benci sama pelaku bullying anjing! berani nya kroyokan bangsat! mati aja lo anjing,2,0,2,mati aja lo,in
2047692180450652591,Fri Apr 24 15:00:34 +0000 2026,highmampus,@aksara16578 @Xbacottetangga Lo mati aja kata gua,0,0,0,mati aja lo,in
2045725297967092186,Sun Apr 19 04:44:53 +0000 2026,oryza009,Tuhan lo aja mati ga bisa bantu diri sendiri pun...💩🤣🤣 https://t.co/NFpsbkFmye,0,0,0,mati aja lo,in
2047881339140297113,Sat Apr 25 03:32:13 +0000 2026,girlieayya,"@ichicorn @yappingfess ya jelas lah, karna gue punya agama. apapun tentang kehidupan itu masih terhubung dengan agama. apalagi islam, dari lo masih di alam ruh sampe nanti lo mati aja udah ketulis semua. makannya Al-Quran itu dibaca bukan malah ngebelain lgbt terus, kelihatan bodohnya kan.",0,0,1,mati aja lo,in
2045666873111716040,Sun Apr 19 00:52:43 +0000 2026,boy_7776,ANTEK ASING NEGARANYA LAGI DILECEHIN NEGARAN LAIN DIEM AJA...TERMASUK YG KOAR2 NKRI HARGA MATI..LO MAKAN TU NKRI DIBERAKIN AMERIKA,0,0,0,mati aja lo,in
2047925230224724177,Sat Apr 25 06:26:38 +0000 2026,SissssR110,"Lagian lo gak tau diri, gak tau malu, dan serakah sih jd orang. Kayak bakal hidup selamanya aja didunia. Lo bukan vampire !
Lo akan tua &amp; mati, selain gak takut Tuhan, lo juga gak ada otak !

Puas-puasin dech lo sana HS sama siapa aja yg lo mau, mumpung cowoknya masih mau juga !",0,0,0,mati aja lo,in
2048026595101954144,Sat Apr 25 13:09:25 +0000 2026,daremo00,"@BanyuSadewa Menurutku org2 yg terlalu mikirin takaran gula di makanan yg jelas2 dijual bukan untuk sehat aneh aja sih. Gak perlulah terlalu over mikirin gulanya berapa, tapi seberapa sering lo makan/minum junk food. Moderation is a key. Makan gula 35g sehari jg ga bikin langsung mati 😅",0,0,5,mati aja lo,in
2046167117834436974,Mon Apr 20 10:00:31 +0000 2026,peternakambing9,"@FaktaSepakbola Bunuh-bunuhin aja semua. 

Maen bola pada gak becus, gak enak ditonton, federasi kaya tai. Mending pada mati aja dah Lo semua. Ngentod emosi aing.",0,0,0,mati aja lo,in
2047182111942267002,Thu Apr 23 05:13:44 +0000 2026,putriauliaf,"wtb exo Bangkok/BKK IMPACT ARENA. seat apa aja (kalo bisa VIP Seating) day 2. scammer mati aja lo setan.

tag. EXO. EXhOrizon. Bangkok. BKK.",0,0,0,mati aja lo,in
2046041848263987260,Mon Apr 20 01:42:44 +0000 2026,sholehachmad36,Mati aja Lo rismon sudah ga guna Lo ngoceh publik sudah ga percaya sama ocehan Lo!!! Ga tau malu Lo !!!,0,0,0,mati aja lo,in
2047507956212904361,Fri Apr 24 02:48:32 +0000 2026,gilangrmdhn,"@revkayasa Ego kak, tapi pernah ga bikin orang dihargai dan mereka bahagia, karena di RL mereka berat, dan itu bikin mereka bercahaya seharian. Itu puas dan bahagianya luar biasa.
.
Kecuali NPD, Narsis, tukang claim, mati aja lo ke kerak neraka",0,0,0,mati aja lo,in
2047212804399366409,Thu Apr 23 07:15:42 +0000 2026,ans2lee_,"@noucampline Ya kalo mati ortunya bakalan bilang “ngak papa dia bakalan tunggu kami di surga”, neraka aja ngak sudi nerima manusia kayak lo berdua",4,0,0,mati aja lo,in
2045797462368235647,Sun Apr 19 09:31:38 +0000 2026,MrsMin8789,"@Park_shi_nah @fm_khn Buset ketikan lo ikhlas amaat, ikhlas buat lo akan diungkit sampe mati sama solo setan base jin.
Masalah credit aja udah dijelasin sama jin sendiri masih ngga paham2, ini lo bilang boleh aja,mending lo pelajari situasi sebelum reply cuitan gw😂😂",1,0,1,mati aja lo,in
2046224282997723352,Mon Apr 20 13:47:40 +0000 2026,Deluinia88,"@SosmedAnu pinjeman buat apa segitu banyaknya? Lo waras ga! Gw aja hutang 1jt gaji segitu, pening sumpah rokok aja pe ga jelas yg penting ngebul dan ngopi! Lo edan anjir! Lo mati dapet pesangon ma BPJS cair aja ga nutup itu hutang! Periksa diri lo ma keluarga lo dah klo kaya gini beribet.",0,0,0,mati aja lo,in
2048025547704553684,Sat Apr 25 13:05:15 +0000 2026,siipalingcutee,"oh iya, jangan pada heran yaa sama sikap arga yang takut sama ratu. yaa, lo bayangin aja harus berhadapan langsung sama mertua + ratu vampir, kalau salah ngomong, mati wkwk.",5,0,0,mati aja lo,in
2047273051398840755,Thu Apr 23 11:15:06 +0000 2026,phoebeefing,"i stand with my quality, mati aja tolol lo pada yang pake gen ai",0,0,0,mati aja lo,in
2046783773531099357,Wed Apr 22 02:50:53 +0000 2026,oxvaicemint,"gue yang cewe aja ngilu liatnya. ini bukan “cuma lahiran”, ini antara hidup &amp; mati. jadi kalo masih bisa selingkuh setelah semua itu… lo ga punya hati, ga punya otakkkkkk

 https://t.co/VzPpjW23ol",14,1,5,mati aja lo,in
2047936896513482777,Sat Apr 25 07:12:59 +0000 2026,darkgrnforrest,"When you realize kalo dia tuh psycho, dan lo bisa mati kapan aja",0,0,0,mati aja lo,in
2046693391610847261,Tue Apr 21 20:51:44 +0000 2026,AryVEVO,Mati aja lo jd pelatih gk becus,0,0,0,mati aja lo,in
2048368648595833098,Sun Apr 26 11:48:37 +0000 2026,nhcici_,"@OonIccank @chanyeolans kalau kata gua emg lo tolol sih, mending lo simpen opini lu ini, eh mas orang tua itu ga selalu nya lengkap! gimana dengan single paranet yg ditinggal mati suaminya terpaksa kerja dan nitipin anaknya, kalau tolol mending ga usah kasi opini nambah2 in dosa aja buat maki2 lu",0,0,0,mati aja lo,in
2049765266796712247,Thu Apr 30 08:18:17 +0000 2026,dasnheng,@yappingfess ANAK KONTOL TOLOL MATI AJA LO BRENGSEK.,0,0,0,mati aja lo,in
2048396381631779142,Sun Apr 26 13:38:49 +0000 2026,rdddi_chan,"YA LO BAYANGIN KOCAK 
EVENT SERAME ITU, SEHARIAN, CUACA PANAS, APA GA KERINGETAN LO
Hadeh cenblu kalo ga tolol sekali aja bakal mati kah",0,0,0,mati aja lo,in
2048355569904287953,Sun Apr 26 10:56:39 +0000 2026,matshanti,AAAAAAAAAAOISWHNWK2OWJDBDBJAKAAAAKQIWHWBWJJJWWNS,0,0,0,mati aja lo,vi
2048804545032323566,Mon Apr 27 16:40:43 +0000 2026,_punyababy,@Wahyudi95487404 @VikirBaskervl salah lo goblokkkkk anjggggg emosi bgt baca komen lu monyettttt mati aja lu udh kek gini masih nanya “siapa yg salah” goblokkkk tolollllll 😭😭😭😭,0,0,0,mati aja lo,in
2048675392580674020,Mon Apr 27 08:07:30 +0000 2026,urmaderfucker,"dat when lu udah nyerah bgt bgt bgt, lu tau sekalinya lu mati cuman ada neraka, mati matian lo hidup, tapi apa artinya, tetep neraka yg nunggu lo.

toh ga ada kata pulang, semuanya mati.

kehadiran lo sia sia.

sisa sisa ambisi hadir, supaya ga terlalu mati aja rasanya",0,0,1,mati aja lo,in
2048221164686778622,Sun Apr 26 02:02:34 +0000 2026,mvtiaasa,PTD 😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭,0,0,0,mati aja lo,und
2048417443664572590,Sun Apr 26 15:02:30 +0000 2026,liahbtst,MANO AKAKAKAKKAKAKAKAKAKAKAKAKAKAKKAKAKAKAKAKAKAKAKAKAKKAKAKAKAKAKAKAKAKAKAKAKKAKAKAKAKA,0,0,0,mati aja lo,tl
2047761186955858100,Fri Apr 24 19:34:47 +0000 2026,sasapatamansa,NAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAO,0,0,0,mati aja lo,und
2047856142441943246,Sat Apr 25 01:52:06 +0000 2026,salmasayswtf,mana temen kosku juga nih sekamar bareng cowoknya. tiap malem aja nginap di kamar cweknya. kongsi bayar kos nggak mau. minilah tuhh lampu kos mati lo ganti lahh dasar lo nggak tau diri,0,0,2,mati aja lo,in
2048332637497184684,Sun Apr 26 09:25:31 +0000 2026,bhamakarsa,"⠀
”𝘓𝘦𝘰𝘯𝘢 𝘫𝘶𝘨𝘢 𝘴𝘪𝘩, 𝘵𝘰𝘭𝘰𝘭, 𝘤𝘰𝘣𝘢 𝘢𝘫𝘢 𝘥𝘪𝘢 𝘯𝘦𝘳𝘪𝘮𝘢 𝘵𝘢𝘸𝘢𝘳𝘢𝘯 𝘨𝘶𝘦, 𝘨𝘢𝘬 𝘯𝘨𝘦𝘫𝘢𝘳 𝘭𝘰 𝘬𝘦 𝘉𝘢𝘯𝘥𝘶𝘯𝘨. 𝘎𝘢𝘬 𝘢𝘬𝘢𝘯 𝘮𝘢𝘵𝘪 𝘬𝘰𝘯𝘺𝘰𝘭.”

𝘽𝙐𝙂𝙃!
Hantaman keras melayang ke wajah Rakha, pemilik tubuh itu pun jatuh ke aspal.
⠀",0,0,1,mati aja lo,
2048806819418738978,Mon Apr 27 16:49:45 +0000 2026,egawisnu582430,Udah tau kereta ngeremnya susah berenti aja gapada mau berenti yaudah nyawa lo pada aja yg diberhentiin. Makannya kalo palamg nurun yaaudah berenti monyet. Meski kereta masi jauh fakta bahwa LO BISA MATI KAPAN AJA ITU NYATA,0,0,0,mati aja lo,in
2048826055495197151,Mon Apr 27 18:06:11 +0000 2026,sensecis,Ju temen lo udh hampir mati tenggelem anjirr lo kemana aja kaga tau info 😭😭,0,0,0,mati aja lo,in
2048445491164409931,Sun Apr 26 16:53:58 +0000 2026,AjaySuneja3,@madanmo95322469 🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏,0,0,0,mati aja lo,qme
2048926654605795757,Tue Apr 28 00:45:56 +0000 2026,petongmom,"@diraism Jir lewat TL pas baru kemarin ada boy mom yg nembak mati istri anaknya dengan 12 tembakan secara random karena lagi bete aja.
Pas anaknya datang nanya ibu ngapain (which is dengan santuy bro!)
Si ibu jawab, dia bikin kesel gw, pdahal lo itu punyanya gw.",2,0,1,mati aja lo,in
2048253354112098813,Sun Apr 26 04:10:28 +0000 2026,ber9itar,Mati ngenes aja lo semua,0,0,0,mati aja lo,in
2048343357760630907,Sun Apr 26 10:08:07 +0000 2026,DeniSiAnjing,"@theultramilkkk Selama hasil kesepakatan bersama, boleh aja.

Tapi jangan pernah maksain ortu utk masuk panti.
Krn ini urusan hidup, bukan iseng2.

Sama aja kaya cewe dipaksa kawin ama kakek2 tajir.
Emang rumahnya bagus, tapi dalam jiwa lo ancur lebur seumur idup sampe mati.",0,0,0,mati aja lo,in
2047928429690138972,Sat Apr 25 06:39:20 +0000 2026,eunbyourgalaxy,"Perdebatan masalah bundir nih konyol banget jir 😂 syukur kalo emang gak pernah ada di titik yang lo berkali-kali mikirin mau pake cara yang mana lo mati. 

Tapi kalo emang gak punya ilmu disana dan cuma mau judging aja mending tutup mulut lo. Gak semua yang ada di otak lo perlu",2,0,2,mati aja lo,in
2039974594002698415,Fri Apr 03 07:53:38 +0000 2026,akumatirasaa,"Belom lg gue hrs sehatin mental gue krn sikap lo. Guepun sakit, diabetes. Yg diturunin dr bokap gue itu. Gue pun berjuang mati²an buat sehat. Tp lo nggak dukung gue. Jujur gue capek. Kek pengen mati aja tp kasian anak gue nanti siapa yg urusin.",0,0,0,mati aja lo,in
2040305612547059746,Sat Apr 04 05:48:59 +0000 2026,SunggiLangit,Slow respon masih mending. Ini di chat kagak bales sama sekali! Padahal komen sana-sini. Anjing! Mati aja lo nyet! Gedeg bgt,0,0,0,mati aja lo,in
2040858945867354373,Sun Apr 05 18:27:44 +0000 2026,riyoxreaper,"Sok-sokan cium anak yang bapaknya mati karena perang yang lo sok ikut-ikutan, tapi lo ga berani SEBUT KALAU PELAKUNYA ISRAEL. @prabowo 

Kena blackmail apa lo sampai ga mau ngelawan US dan Israel? Udah ngaku aja.",0,0,0,mati aja lo,in
