tweet_id,date,username,text,likes,retweets,replies,keyword,lang
2.04617E+18,Mon Apr 20 10:00:31 +0000 2026,peternakambing9,"@FaktaSepakbola Bunuh-bunuhin aja semua. 

Maen bola pada gak becus, gak enak ditonton, federasi kaya tai. Mending pada mati aja dah Lo semua. Ngentod emosi aing.",0,0,0,mati aja lo,in
2.04718E+18,Thu Apr 23 05:13:44 +0000 2026,putriauliaf,"wtb exo Bangkok/BKK IMPACT ARENA. seat apa aja (kalo bisa VIP Seating) day 2. scammer mati aja lo setan.

tag. EXO. EXhOrizon. Bangkok. BKK.",0,0,0,mati aja lo,in
2.04604E+18,Mon Apr 20 01:42:44 +0000 2026,sholehachmad36,Mati aja Lo rismon sudah ga guna Lo ngoceh publik sudah ga percaya sama ocehan Lo!!! Ga tau malu Lo !!!,0,0,0,mati aja lo,in
2.04751E+18,Fri Apr 24 02:48:32 +0000 2026,gilangrmdhn,"@revkayasa Ego kak, tapi pernah ga bikin orang dihargai dan mereka bahagia, karena di RL mereka berat, dan itu bikin mereka bercahaya seharian. Itu puas dan bahagianya luar biasa.
.
Kecuali NPD, Narsis, tukang claim, mati aja lo ke kerak neraka",0,0,0,mati aja lo,in
2.04721E+18,Thu Apr 23 07:15:42 +0000 2026,ans2lee_,"@noucampline Ya kalo mati ortunya bakalan bilang “ngak papa dia bakalan tunggu kami di surga”, neraka aja ngak sudi nerima manusia kayak lo berdua",4,0,0,mati aja lo,in
2.0458E+18,Sun Apr 19 09:31:38 +0000 2026,MrsMin8789,"@Park_shi_nah @fm_khn Buset ketikan lo ikhlas amaat, ikhlas buat lo akan diungkit sampe mati sama solo setan base jin.
Masalah credit aja udah dijelasin sama jin sendiri masih ngga paham2, ini lo bilang boleh aja,mending lo pelajari situasi sebelum reply cuitan gw😂😂",1,0,1,mati aja lo,in
2.04622E+18,Mon Apr 20 13:47:40 +0000 2026,Deluinia88,"@SosmedAnu pinjeman buat apa segitu banyaknya? Lo waras ga! Gw aja hutang 1jt gaji segitu, pening sumpah rokok aja pe ga jelas yg penting ngebul dan ngopi! Lo edan anjir! Lo mati dapet pesangon ma BPJS cair aja ga nutup itu hutang! Periksa diri lo ma keluarga lo dah klo kaya gini beribet.",0,0,0,mati aja lo,in
2.04803E+18,Sat Apr 25 13:05:15 +0000 2026,siipalingcutee,"oh iya, jangan pada heran yaa sama sikap arga yang takut sama ratu. yaa, lo bayangin aja harus berhadapan langsung sama mertua + ratu vampir, kalau salah ngomong, mati wkwk.",5,0,0,mati aja lo,in
2.04727E+18,Thu Apr 23 11:15:06 +0000 2026,phoebeefing,"i stand with my quality, mati aja tolol lo pada yang pake gen ai",0,0,0,mati aja lo,in
2.04678E+18,Wed Apr 22 02:50:53 +0000 2026,oxvaicemint,"gue yang cewe aja ngilu liatnya. ini bukan “cuma lahiran”, ini antara hidup &amp; mati. jadi kalo masih bisa selingkuh setelah semua itu… lo ga punya hati, ga punya otakkkkkk

 https://t.co/VzPpjW23ol",14,1,5,mati aja lo,in
2.04794E+18,Sat Apr 25 07:12:59 +0000 2026,darkgrnforrest,"When you realize kalo dia tuh psycho, dan lo bisa mati kapan aja",0,0,0,mati aja lo,in
2.04669E+18,Tue Apr 21 20:51:44 +0000 2026,AryVEVO,Mati aja lo jd pelatih gk becus,0,0,0,mati aja lo,in
2.04837E+18,Sun Apr 26 11:48:37 +0000 2026,nhcici_,"@OonIccank @chanyeolans kalau kata gua emg lo tolol sih, mending lo simpen opini lu ini, eh mas orang tua itu ga selalu nya lengkap! gimana dengan single paranet yg ditinggal mati suaminya terpaksa kerja dan nitipin anaknya, kalau tolol mending ga usah kasi opini nambah2 in dosa aja buat maki2 lu",0,0,0,mati aja lo,in
2.04977E+18,Thu Apr 30 08:18:17 +0000 2026,dasnheng,@yappingfess ANAK KONTOL TOLOL MATI AJA LO BRENGSEK.,0,0,0,mati aja lo,in
2.0484E+18,Sun Apr 26 13:38:49 +0000 2026,rdddi_chan,"YA LO BAYANGIN KOCAK 
EVENT SERAME ITU, SEHARIAN, CUACA PANAS, APA GA KERINGETAN LO
Hadeh cenblu kalo ga tolol sekali aja bakal mati kah",0,0,0,mati aja lo,in
2.04836E+18,Sun Apr 26 10:56:39 +0000 2026,matshanti,AAAAAAAAAAOISWHNWK2OWJDBDBJAKAAAAKQIWHWBWJJJWWNS,0,0,0,mati aja lo,vi
2.0488E+18,Mon Apr 27 16:40:43 +0000 2026,_punyababy,@Wahyudi95487404 @VikirBaskervl salah lo goblokkkkk anjggggg emosi bgt baca komen lu monyettttt mati aja lu udh kek gini masih nanya “siapa yg salah” goblokkkk tolollllll 😭😭😭😭,0,0,0,mati aja lo,in
2.04868E+18,Mon Apr 27 08:07:30 +0000 2026,urmaderfucker,"dat when lu udah nyerah bgt bgt bgt, lu tau sekalinya lu mati cuman ada neraka, mati matian lo hidup, tapi apa artinya, tetep neraka yg nunggu lo.

toh ga ada kata pulang, semuanya mati.

kehadiran lo sia sia.

sisa sisa ambisi hadir, supaya ga terlalu mati aja rasanya",0,0,1,mati aja lo,in
2.04822E+18,Sun Apr 26 02:02:34 +0000 2026,mvtiaasa,PTD 😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭,0,0,0,mati aja lo,und
2.04842E+18,Sun Apr 26 15:02:30 +0000 2026,liahbtst,MANO AKAKAKAKKAKAKAKAKAKAKAKAKAKAKKAKAKAKAKAKAKAKAKAKAKKAKAKAKAKAKAKAKAKAKAKAKKAKAKAKAKA,0,0,0,mati aja lo,tl
2.04776E+18,Fri Apr 24 19:34:47 +0000 2026,sasapatamansa,NAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAO,0,0,0,mati aja lo,und
2.04786E+18,Sat Apr 25 01:52:06 +0000 2026,salmasayswtf,mana temen kosku juga nih sekamar bareng cowoknya. tiap malem aja nginap di kamar cweknya. kongsi bayar kos nggak mau. minilah tuhh lampu kos mati lo ganti lahh dasar lo nggak tau diri,0,0,2,mati aja lo,in
2.04833E+18,Sun Apr 26 09:25:31 +0000 2026,bhamakarsa,"⠀
”𝘓𝘦𝘰𝘯𝘢 𝘫𝘶𝘨𝘢 𝘴𝘪𝘩, 𝘵𝘰𝘭𝘰𝘭, 𝘤𝘰𝘣𝘢 𝘢𝘫𝘢 𝘥𝘪𝘢 𝘯𝘦𝘳𝘪𝘮𝘢 𝘵𝘢𝘸𝘢𝘳𝘢𝘯 𝘨𝘶𝘦, 𝘨𝘢𝘬 𝘯𝘨𝘦𝘫𝘢𝘳 𝘭𝘰 𝘬𝘦 𝘉𝘢𝘯𝘥𝘶𝘯𝘨. 𝘎𝘢𝘬 𝘢𝘬𝘢𝘯 𝘮𝘢𝘵𝘪 𝘬𝘰𝘯𝘺𝘰𝘭.”

𝘽𝙐𝙂𝙃!
Hantaman keras melayang ke wajah Rakha, pemilik tubuh itu pun jatuh ke aspal.
⠀",0,0,1,mati aja lo,
2.04881E+18,Mon Apr 27 16:49:45 +0000 2026,egawisnu582430,Udah tau kereta ngeremnya susah berenti aja gapada mau berenti yaudah nyawa lo pada aja yg diberhentiin. Makannya kalo palamg nurun yaaudah berenti monyet. Meski kereta masi jauh fakta bahwa LO BISA MATI KAPAN AJA ITU NYATA,0,0,0,mati aja lo,in
2.04883E+18,Mon Apr 27 18:06:11 +0000 2026,sensecis,Ju temen lo udh hampir mati tenggelem anjirr lo kemana aja kaga tau info 😭😭,0,0,0,mati aja lo,in
2.04845E+18,Sun Apr 26 16:53:58 +0000 2026,AjaySuneja3,@madanmo95322469 🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏,0,0,0,mati aja lo,qme
2.04893E+18,Tue Apr 28 00:45:56 +0000 2026,petongmom,"@diraism Jir lewat TL pas baru kemarin ada boy mom yg nembak mati istri anaknya dengan 12 tembakan secara random karena lagi bete aja.
Pas anaknya datang nanya ibu ngapain (which is dengan santuy bro!)
Si ibu jawab, dia bikin kesel gw, pdahal lo itu punyanya gw.",2,0,1,mati aja lo,in
2.04825E+18,Sun Apr 26 04:10:28 +0000 2026,ber9itar,Mati ngenes aja lo semua,0,0,0,mati aja lo,in
2.04834E+18,Sun Apr 26 10:08:07 +0000 2026,DeniSiAnjing,"@theultramilkkk Selama hasil kesepakatan bersama, boleh aja.

Tapi jangan pernah maksain ortu utk masuk panti.
Krn ini urusan hidup, bukan iseng2.

Sama aja kaya cewe dipaksa kawin ama kakek2 tajir.
Emang rumahnya bagus, tapi dalam jiwa lo ancur lebur seumur idup sampe mati.",0,0,0,mati aja lo,in
2.04793E+18,Sat Apr 25 06:39:20 +0000 2026,eunbyourgalaxy,"Perdebatan masalah bundir nih konyol banget jir 😂 syukur kalo emang gak pernah ada di titik yang lo berkali-kali mikirin mau pake cara yang mana lo mati. 

Tapi kalo emang gak punya ilmu disana dan cuma mau judging aja mending tutup mulut lo. Gak semua yang ada di otak lo perlu",2,0,2,mati aja lo,in
2.03997E+18,Fri Apr 03 07:53:38 +0000 2026,akumatirasaa,"Belom lg gue hrs sehatin mental gue krn sikap lo. Guepun sakit, diabetes. Yg diturunin dr bokap gue itu. Gue pun berjuang mati²an buat sehat. Tp lo nggak dukung gue. Jujur gue capek. Kek pengen mati aja tp kasian anak gue nanti siapa yg urusin.",0,0,0,mati aja lo,in
2.04031E+18,Sat Apr 04 05:48:59 +0000 2026,SunggiLangit,Slow respon masih mending. Ini di chat kagak bales sama sekali! Padahal komen sana-sini. Anjing! Mati aja lo nyet! Gedeg bgt,0,0,0,mati aja lo,in
2.04086E+18,Sun Apr 05 18:27:44 +0000 2026,riyoxreaper,"Sok-sokan cium anak yang bapaknya mati karena perang yang lo sok ikut-ikutan, tapi lo ga berani SEBUT KALAU PELAKUNYA ISRAEL. @prabowo 

Kena blackmail apa lo sampai ga mau ngelawan US dan Israel? Udah ngaku aja.",0,0,0,mati aja lo,in
